n.text,n.type
"""<@UAL0SS03Y> has joined the channel""","""message"""
"""<@UAL1Z7TLN> has joined the channel""","""message"""
"""<@UAL2XKJQ6> has joined the channel""","""message"""
"""<@UAJL2F8LR> has joined the channel""","""message"""
"""<@UAL42MHSS> has joined the channel""","""message"""
"""<@UAJMU39G9> has joined the channel""","""message"""
"""<@UAKD3Q1GA> has joined the channel""","""message"""
"""<@UAJN7DBNC> has joined the channel""","""message"""
"""<@UAK6N2HJ8> has joined the channel""","""message"""
"""<@UALFQE4B1> has joined the channel""","""message"""
"""<@UALHP1G31> has joined the channel""","""message"""
"""<@UAJSS5DQQ> has joined the channel""","""message"""
"""<@UAKHG1CBD> has joined the channel""","""message"""
"""<@UAK1S3U64> has joined the channel""","""message"""
"""<@UAL0HEMGD> has joined the channel""","""message"""
"""<@UAKB40TL1> has joined the channel""","""message"""
"""<@UAK78MCSC> has joined the channel""","""message"""
"""<@UALUMC39U> has joined the channel""","""message"""
"""<@UAL7ST0LV> has joined the channel""","""message"""
"""<@UAKT6LL6Q> has joined the channel""","""message"""
"""<@UALA917KP> has joined the channel""","""message"""
"""<@UAM43N4LW> has joined the channel""","""message"""
"""<@UAMC831M5> has joined the channel""","""message"""
"""<@UAKL667R6> has joined the channel""","""message"""
"""<@UAMCPQY23> has joined the channel""","""message"""
"""<@UAKL989H6> has joined the channel""","""message"""
"""<@UAKS01LQZ> has joined the channel""","""message"""
"""<@UALGQC1RB> has joined the channel""","""message"""
"""<@UAKS36VHP> has joined the channel""","""message"""
"""<@UALH75291> has joined the channel""","""message"""
"""<@UALQEPF5K> has joined the channel""","""message"""
"""<@UALQEQWTF> has joined the channel""","""message"""
"""<@UAMMXD51D> has joined the channel""","""message"""
"""<@UAL4NS5MX> has joined the channel""","""message"""
"""<@UALE0GY7N> has joined the channel""","""message"""
"""<@UALNRK71Q> has joined the channel""","""message"""
"""<@UAL79M14H> has joined the channel""","""message"""
"""<@UALHLAJCC> has joined the channel""","""message"""
"""<@UAL9KHZUZ> has joined the channel""","""message"""
"""<@UAMTQRJH5> has joined the channel""","""message"""
"""<@UAL6W5NC8> has joined the channel""","""message"""
"""<@UAL866DS4> has joined the channel""","""message"""
"""<@UALD6BGTT> has joined the channel""","""message"""
"""<@UAM40DLSW> has joined the channel""","""message"""
"""<@UALFS8BUY> has joined the channel""","""message"""
"""<@UAM9BFHK4> has joined the channel""","""message"""
"""<@UAM5HJJTE> has joined the channel""","""message"""
"""<@UALSBAR8R> has joined the channel""","""message"""
"""<@UAMLSB93P> has joined the channel""","""message"""
"""<@UAMPW8AJ1> has joined the channel""","""message"""
"""<@UAMDU3492> has joined the channel""","""message"""
"""<@UAM55KXMX> has joined the channel""","""message"""
"""<@UAM5QLQAV> has joined the channel""","""message"""
"""<@UAM5UUZCH> has joined the channel""","""message"""
"""<@UAMRXBBA9> has joined the channel""","""message"""
"""<@UANPKQE31> has joined the channel""","""message"""
"""<@UAMHGC62Y> has joined the channel""","""message"""
"""<@UAN1FR3EE> has joined the channel""","""message"""
"""<@UAMJNL3B3> has joined the channel""","""message"""
"""<@UAN5908US> has joined the channel""","""message"""
"""<@UAMEBMYG0> has joined the channel""","""message"""
"""<@UAN0XUQDA> has joined the channel""","""message"""
"""<@UANCXPG13> has joined the channel""","""message"""
"""<@UAPDQB7QX> has joined the channel""","""message"""
"""<@UAN7QLSFN> has joined the channel""","""message"""
"""<@UAN8B6NGH> has joined the channel""","""message"""
"""<@UAPQUA8FQ> has joined the channel""","""message"""
"""<@UAP0293SN> has joined the channel""","""message"""
"""<@UANSTJC8K> has joined the channel""","""message"""
"""<@UAP4CL4VB> has joined the channel""","""message"""
"""<@UANAWE2BA> has joined the channel""","""message"""
"""<@UAQ5BQVB9> has joined the channel""","""message"""
"""<@UAP3XM4RG> has joined the channel""","""message"""
"""<@UAQ5BSP0X> has joined the channel""","""message"""
"""<@UAQ0SRF2A> has joined the channel""","""message"""
"""<@UANSPUCHJ> has joined the channel""","""message"""
"""<@UAP7Q66R0> has joined the channel""","""message"""
"""<@UAP8EQ0RY> has joined the channel""","""message"""
"""<@UAQ5FAQBY> has joined the channel""","""message"""
"""<@UANP3FVMX> has joined the channel""","""message"""
"""<@UAPB954QJ> has joined the channel""","""message"""
"""<@UAP7NHKMJ> has joined the channel""","""message"""
"""<@UAQC03H54> has joined the channel""","""message"""
"""<@UANVA67UH> has joined the channel""","""message"""
"""<@UAPLH09PX> has joined the channel""","""message"""
"""<@UAQDCH46A> has joined the channel""","""message"""
"""<@UAPCJG0A0> has joined the channel""","""message"""
"""<@UAPEA0F8U> has joined the channel""","""message"""
"""<@UAPSE1V8V> has joined the channel""","""message"""
"""<@UAQPZ5HQF> has joined the channel""","""message"""
"""<@UAP763AQ1> has joined the channel""","""message"""
"""<@UAPU7UPBP> has joined the channel""","""message"""
"""<@UAP4YNQ3S> has joined the channel""","""message"""
"""<@UAPKXHWG4> has joined the channel""","""message"""
"""<@UAPMHBN2G> has joined the channel""","""message"""
"""<@UAQREUCB0> has joined the channel""","""message"""
"""<@UAR1GVAGP> has joined the channel""","""message"""
"""<@UAP9KT3BJ> has joined the channel""","""message"""
"""<@UAPED0FPT> has joined the channel""","""message"""
"""<@UAQ51U6SW> has joined the channel""","""message"""
"""<@UAR6HB5LP> has joined the channel""","""message"""
"""<@UAQ1L5L4U> has joined the channel""","""message"""
"""<@UAQJ7125T> has joined the channel""","""message"""
"""<@UAPQ2AZCY> has joined the channel""","""message"""
"""<@UAQHK0GNP> has joined the channel""","""message"""
"""<@UAQ426U8Y> has joined the channel""","""message"""
"""<@UAR5AHNF7> has joined the channel""","""message"""
"""<@UAR57LYTU> has joined the channel""","""message"""
"""<@UAQHLSNRW> has joined the channel""","""message"""
"""<@UAS7M3D4N> has joined the channel""","""message"""
"""<@UAS886STG> has joined the channel""","""message"""
"""<@UARD5THM0> has joined the channel""","""message"""
"""<@UASA49ACE> has joined the channel""","""message"""
"""<@UAQU972E5> has joined the channel""","""message"""
"""<@UAR8KVBU4> has joined the channel""","""message"""
"""<@UAR8NSJ7N> has joined the channel""","""message"""
"""<@UASD2V12S> has joined the channel""","""message"""
"""<@UARAXAHQU> has joined the channel""","""message"""
"""<@UARNL4ZSR> has joined the channel""","""message"""
"""<@UARCPCU3E> has joined the channel""","""message"""
"""<@UARGH9V8B> has joined the channel""","""message"""
"""<@UAR4Z93K3> has joined the channel""","""message"""
"""<@UARV05GER> has joined the channel""","""message"""
"""<@UASSC7L5V> has joined the channel""","""message"""
"""<@UARJS78J0> has joined the channel""","""message"""
"""<@UARPMUDB5> has joined the channel""","""message"""
"""<@UARF621R7> has joined the channel""","""message"""
"""<@UAS5JFNUS> has joined the channel""","""message"""
"""<@UASAQ4QQK> has joined the channel""","""message"""
"""<@UASF11YNP> has joined the channel""","""message"""
"""<@UATF56WDC> has joined the channel""","""message"""
"""<@UASCHKATE> has joined the channel""","""message"""
"""<@UASCK9DS8> has joined the channel""","""message"""
"""<@UASJA7QBW> has joined the channel""","""message"""
"""<@UASRDLLSW> has joined the channel""","""message"""
"""<@UAS9E76JV> has joined the channel""","""message"""
"""<@UAU300HGX> has joined the channel""","""message"""
"""<@UAT2N9LFM> has joined the channel""","""message"""
"""<@UAU3CN38W> has joined the channel""","""message"""
"""<@UASM25G8Z> has joined the channel""","""message"""
"""<@UAUBALWET> has joined the channel""","""message"""
"""<@UASN7RBKJ> has joined the channel""","""message"""
"""<@UASR2CALQ> has joined the channel""","""message"""
"""<@UATHDBFFU> has joined the channel""","""message"""
"""<@UAT4GQHU1> has joined the channel""","""message"""
"""<@UAUPEHC15> has joined the channel""","""message"""
"""<@UAUK6J5E2> has joined the channel""","""message"""
"""<@UAT7EM78R> has joined the channel""","""message"""
"""<@UATV146PP> has joined the channel""","""message"""
"""<@UAUN4PF6J> has joined the channel""","""message"""
"""<@UAUN9U0DU> has joined the channel""","""message"""
"""<@UAU1R50MB> has joined the channel""","""message"""
"""<@UATB59SGG> has joined the channel""","""message"""
"""<@UAU476FQS> has joined the channel""","""message"""
"""<@UAU8W42MA> has joined the channel""","""message"""
"""<@UAUNUS7RT> has joined the channel""","""message"""
"""<@UATU6FNBA> has joined the channel""","""message"""
"""<@UAVM4MP8X> has joined the channel""","""message"""
"""<@UAU5G8UM7> has joined the channel""","""message"""
"""<@UAVJR7U94> has joined the channel""","""message"""
"""<@UAU7JKN01> has joined the channel""","""message"""
"""<@UAUKKLD6Y> has joined the channel""","""message"""
"""<@UAUH0K0FK> has joined the channel""","""message"""
"""<@UAV11RNTV> has joined the channel""","""message"""
"""<@UAUSXFLAG> has joined the channel""","""message"""
"""<@UAVBPA4BX> has joined the channel""","""message"""
"""<@UAVEUEA13> has joined the channel""","""message"""
"""<@UAV7XGB99> has joined the channel""","""message"""
"""<@UAVGNFJ0M> has joined the channel""","""message"""
"""<@UAV8EASVA> has joined the channel""","""message"""
"""<@UAWH8N5E3> has joined the channel""","""message"""
"""<@UAWD9M8DC> has joined the channel""","""message"""
"""<@UAUTC5LBS> has joined the channel""","""message"""
"""<@UAVHQGDEX> has joined the channel""","""message"""
"""<@UAVLNFY03> has joined the channel""","""message"""
"""<@UAV4CRATS> has joined the channel""","""message"""
"""<@UAWMP1YG6> has joined the channel""","""message"""
"""<@UAWP7G1RC> has joined the channel""","""message"""
"""<@UAVL1RP8U> has joined the channel""","""message"""
"""<@UAWQ73494> has joined the channel""","""message"""
"""<@UAVBT4265> has joined the channel""","""message"""
"""<@UAW4588AE> has joined the channel""","""message"""
"""<@UAWAV27SR> has joined the channel""","""message"""
"""<@UAW5RCNAX> has joined the channel""","""message"""
"""<@UAW29DQ1J> has joined the channel""","""message"""
"""<@UAX65TNH4> has joined the channel""","""message"""
"""<@UAW4VT68L> has joined the channel""","""message"""
"""<@UAWD6LKKL> has joined the channel""","""message"""
"""<@UAXG7F7QX> has joined the channel""","""message"""
"""<@UAWMHEH37> has joined the channel""","""message"""
"""<@UAWG9K6E7> has joined the channel""","""message"""
"""<@UAW8G0FK3> has joined the channel""","""message"""
"""<@UAW8MEQJC> has joined the channel""","""message"""
"""<@UAX41A74M> has joined the channel""","""message"""
"""<@UAX03RPQS> has joined the channel""","""message"""
"""<@UAY1ZFQ3H> has joined the channel""","""message"""
"""<@UAWB4DB7S> has joined the channel""","""message"""
"""<@UAWGG5S7K> has joined the channel""","""message"""
"""<@UAX06Q41H> has joined the channel""","""message"""
"""<@UAY8TPBHD> has joined the channel""","""message"""
"""<@UAWM9DPMX> has joined the channel""","""message"""
"""<@UAX3JHAUC> has joined the channel""","""message"""
"""<@UAYEFGQBZ> has joined the channel""","""message"""
"""<@UAX6M2M1A> has joined the channel""","""message"""
"""<@UAXB2F9AQ> has joined the channel""","""message"""
"""<@UAXQAGSN9> has joined the channel""","""message"""
"""<@UAX5ARHND> has joined the channel""","""message"""
"""<@UAXKQUTPV> has joined the channel""","""message"""
"""<@UAX352J7J> has joined the channel""","""message"""
"""<@UAZ39V7HD> has joined the channel""","""message"""
"""<@UAYUAJTGE> has joined the channel""","""message"""
"""<@UAXJF67J4> has joined the channel""","""message"""
"""<@UAXQC4BMF> has joined the channel""","""message"""
"""<@UAXQC5KS5> has joined the channel""","""message"""
"""<@UAYF82U77> has joined the channel""","""message"""
"""<@UAYATG891> has joined the channel""","""message"""
"""<@UAZFV613R> has joined the channel""","""message"""
"""<@UAYFG9BSN> has joined the channel""","""message"""
"""<@UAXTCKX6U> has joined the channel""","""message"""
"""<@UAY3115H7> has joined the channel""","""message"""
"""<@UAYMZJAHZ> has joined the channel""","""message"""
"""<@UB007R347> has joined the channel""","""message"""
"""<@UAYGB52AD> has joined the channel""","""message"""
"""<@UAZ0S162Y> has joined the channel""","""message"""
"""<@UAZ4GH4BD> has joined the channel""","""message"""
"""<@UAZBV0K8V> has joined the channel""","""message"""
"""<@UB0A3SP63> has joined the channel""","""message"""
"""<@UAZ70JZNG> has joined the channel""","""message"""
"""<@UAYNPAK7S> has joined the channel""","""message"""
"""<@UAZEG4CKU> has joined the channel""","""message"""
"""<@UAZ8BCQS0> has joined the channel""","""message"""
"""<@UAZ8U4V0U> has joined the channel""","""message"""
"""<@UAZJ1TGH0> has joined the channel""","""message"""
"""<@UAZ2C4RUH> has joined the channel""","""message"""
"""<@UAZNLPFHT> has joined the channel""","""message"""
"""<@UAZKN4HJ7> has joined the channel""","""message"""
"""<@UAZV269FX> has joined the channel""","""message"""
"""<@UB0UZD1DM> has joined the channel""","""message"""
"""<@UAZU4QP0S> has joined the channel""","""message"""
"""<@UB0S1LHF0> has joined the channel""","""message"""
"""<@UB13NF3SA> has joined the channel""","""message"""
"""<@UAZH200F2> has joined the channel""","""message"""
"""<@UB03WM6G4> has joined the channel""","""message"""
"""<@UB0AJC33L> has joined the channel""","""message"""
"""<@UB07LRQ0K> has joined the channel""","""message"""
"""<@UB07LRQ0K> has joined the channel""","""message"""
"""<@UB0G4D4LA> has joined the channel""","""message"""
"""<@UB0E4ES5R> has joined the channel""","""message"""
"""<@UAZV3SGAU> has joined the channel""","""message"""
"""<@UB0QR6XS9> has joined the channel""","""message"""
"""<@UB0SMPA05> has joined the channel""","""message"""
"""<@UB1PZ0UDV> has joined the channel""","""message"""
"""<@UB0U76A9G> has joined the channel""","""message"""
"""<@UB14H9N05> has joined the channel""","""message"""
"""<@UB0FFTDQ9> has joined the channel""","""message"""
"""<@UB13TTY11> has joined the channel""","""message"""
"""<@UB16H6DEF> has joined the channel""","""message"""
"""<@UB2GHG9CP> has joined the channel""","""message"""
"""<@UB0Q70EM6> has joined the channel""","""message"""
"""<@UB1MK4Y3U> has joined the channel""","""message"""
"""<@UB1RUMMMK> has joined the channel""","""message"""
"""<@UB1K501SP> has joined the channel""","""message"""
"""<@UB18QEP9P> has joined the channel""","""message"""
"""<@UB14Z2R6U> has joined the channel""","""message"""
"""<@UB1QHT7V1> has joined the channel""","""message"""
"""<@UB22LSLSZ> has joined the channel""","""message"""
"""<@UB20AU98A> has joined the channel""","""message"""
"""<@UB1CJDJP2> has joined the channel""","""message"""
"""<@UB1H61VUZ> has joined the channel""","""message"""
"""<@UB27MBYSW> has joined the channel""","""message"""
"""<@UB1UZ029X> has joined the channel""","""message"""
"""<@UB1V7NW73> has joined the channel""","""message"""
"""<@UB207TBR7> has joined the channel""","""message"""
"""<@UB2GS3GDQ> has joined the channel""","""message"""
"""<@UB2DYMZ8B> has joined the channel""","""message"""
"""<@UB25LA4EM> has joined the channel""","""message"""
"""<@UB2MXTJ0J> has joined the channel""","""message"""
"""<@UB2BD387K> has joined the channel""","""message"""
"""<@UB2NLBGDS> has joined the channel""","""message"""
"""<@UB2HZ6881> has joined the channel""","""message"""
"""<@UB32DGLJF> has joined the channel""","""message"""
"""<@UB46XTMC7> has joined the channel""","""message"""
"""<@UB360A118> has joined the channel""","""message"""
"""<@UB47Q6TEK> has joined the channel""","""message"""
"""<@UB2N0CRLH> has joined the channel""","""message"""
"""<@UB3E9HNG4> has joined the channel""","""message"""
"""<@UB4R7A2NB> has joined the channel""","""message"""
"""<@UB3M79XC3> has joined the channel""","""message"""
"""<@UB43FBYLD> has joined the channel""","""message"""
"""<@UB3DA77UZ> has joined the channel""","""message"""
"""<@UB3S12012> has joined the channel""","""message"""
"""<@UB3JDLG01> has joined the channel""","""message"""
"""<@UB56NNZM5> has joined the channel""","""message"""
"""<@UB57Q9FCP> has joined the channel""","""message"""
"""<@UB479BCMQ> has joined the channel""","""message"""
"""<@UB3LR1HDX> has joined the channel""","""message"""
"""<@UB4DHC25B> has joined the channel""","""message"""
"""<@UB4AJ79E0> has joined the channel""","""message"""
"""<@UB4NXN97X> has joined the channel""","""message"""
"""<@UB5MX87HV> has joined the channel""","""message"""
"""<@UB4R3KYH3> has joined the channel""","""message"""
"""<@UB4F70LMS> has joined the channel""","""message"""
"""<@UB4PJLBK4> has joined the channel""","""message"""
"""<@UB503BEKU> has joined the channel""","""message"""
"""<@UB5U4TD0E> has joined the channel""","""message"""
"""<@UB50E93NF> has joined the channel""","""message"""
"""<@UB60EQFAA> has joined the channel""","""message"""
"""<@UB4H0TXGR> has joined the channel""","""message"""
"""<@UB4CQ561W> has joined the channel""","""message"""
"""<@UB58R7V9T> has joined the channel""","""message"""
"""<@UB4FQSD6U> has joined the channel""","""message"""
"""<@UB5BVG4N9> has joined the channel""","""message"""
"""<@UB5AE7EUA> has joined the channel""","""message"""
"""<@UB6EBKB3R> has joined the channel""","""message"""
"""<@UB6A41Y3Y> has joined the channel""","""message"""
"""<@UB6GBGY5D> has joined the channel""","""message"""
"""<@UB6DQUAK0> has joined the channel""","""message"""
"""<@UB51YQC5P> has joined the channel""","""message"""
"""<@UB4TTDZ5W> has joined the channel""","""message"""
"""<@UB55009LZ> has joined the channel""","""message"""
"""<@UB520JHLG> has joined the channel""","""message"""
"""<@UB5G73VV2> has joined the channel""","""message"""
"""<@UB6N4MA5C> has joined the channel""","""message"""
"""<@UB54Z6AMN> has joined the channel""","""message"""
"""<@UB5TN65PU> has joined the channel""","""message"""
"""<@UB6V5C6F9> has joined the channel""","""message"""
"""<@UB70NDXM5> has joined the channel""","""message"""
"""<@UB588QRT2> has joined the channel""","""message"""
"""<@UB5QG696G> has joined the channel""","""message"""
"""<@UB73REZBR> has joined the channel""","""message"""
"""<@UB612C2R1> has joined the channel""","""message"""
"""<@UB77LLVPH> has joined the channel""","""message"""
"""<@UB789BS87> has joined the channel""","""message"""
"""<@UB62NSU12> has joined the channel""","""message"""
"""<@UB6AKBX26> has joined the channel""","""message"""
"""<@UB7D925C6> has joined the channel""","""message"""
"""<@UB7EJRY4W> has joined the channel""","""message"""
"""<@UB7LUEPF1> has joined the channel""","""message"""
"""<@UB6D9PJ6Q> has joined the channel""","""message"""
"""<@UB6HDC5JP> has joined the channel""","""message"""
"""<@UB600SPEU> has joined the channel""","""message"""
"""<@UB6FDMX5J> has joined the channel""","""message"""
"""<@UB6QYT811> has joined the channel""","""message"""
"""<@UB74M36TX> has joined the channel""","""message"""
"""<@UB84HNBPH> has joined the channel""","""message"""
"""<@UB86YAZGF> has joined the channel""","""message"""
"""<@UB8385CCW> has joined the channel""","""message"""
"""<@UB772LBC2> has joined the channel""","""message"""
"""<@UB7C7R44D> has joined the channel""","""message"""
"""<@UB8BPADP1> has joined the channel""","""message"""
"""<@UB8CQHB1D> has joined the channel""","""message"""
"""<@UB6NTQLTA> has joined the channel""","""message"""
"""<@UB6PMQT32> has joined the channel""","""message"""
"""<@UB6V22HB3> has joined the channel""","""message"""
"""<@UB7LHPALV> has joined the channel""","""message"""
"""<@UB71A4VJM> has joined the channel""","""message"""
"""<@UB7QUCR7C> has joined the channel""","""message"""
"""<@UB8135A3F> has joined the channel""","""message"""
"""<@UB7Q3DTAP> has joined the channel""","""message"""
"""<@UB7EJ2UEM> has joined the channel""","""message"""
"""<@UB7DBRWPJ> has joined the channel""","""message"""
"""<@UB88Z68SH> has joined the channel""","""message"""
"""<@UB97KNRUP> has joined the channel""","""message"""
"""<@UB87GE6FM> has joined the channel""","""message"""
"""<@UB8DCHV3M> has joined the channel""","""message"""
"""<@UB7RDCQ6L> has joined the channel""","""message"""
"""<@UB9KC3L3Z> has joined the channel""","""message"""
"""<@UB88JJGCR> has joined the channel""","""message"""
"""<@UB854UZUG> has joined the channel""","""message"""
"""<@UB9Q1P0DU> has joined the channel""","""message"""
"""<@UB9269SSH> has joined the channel""","""message"""
"""<@UB9A9CHGD> has joined the channel""","""message"""
"""<@UBA8BNDRV> has joined the channel""","""message"""
"""<@UBA49C7TQ> has joined the channel""","""message"""
"""<@UB9C1USGM> has joined the channel""","""message"""
"""<@UBAHBK6CF> has joined the channel""","""message"""
"""<@UBAK9QKQF> has joined the channel""","""message"""
"""<@UB9HMJR6F> has joined the channel""","""message"""
"""<@UB913M58Q> has joined the channel""","""message"""
"""<@UB97MAXCH> has joined the channel""","""message"""
"""<@UBA12FFHQ> has joined the channel""","""message"""
"""<@UBA56562X> has joined the channel""","""message"""
"""<@UB9JECX32> has joined the channel""","""message"""
"""<@UBBCEBK39> has joined the channel""","""message"""
"""<@UB9L09WJU> has joined the channel""","""message"""
"""<@UBBJZDLVD> has joined the channel""","""message"""
"""<@UBAQZMRJR> has joined the channel""","""message"""
"""<@UBAMSJRS6> has joined the channel""","""message"""
"""<@UBAF61MMJ> has joined the channel""","""message"""
"""<@UBAKNT2SX> has joined the channel""","""message"""
"""<@UBAGFEJ20> has joined the channel""","""message"""
"""<@UBAPYGANN> has joined the channel""","""message"""
"""<@UBANKNPNX> has joined the channel""","""message"""
"""<@UBA9RF9T3> has joined the channel""","""message"""
"""<@UBAPDU2Q4> has joined the channel""","""message"""
"""<@UBC0HNWT0> has joined the channel""","""message"""
"""<@UBC0U9A2J> has joined the channel""","""message"""
"""<@UBB4FH9GA> has joined the channel""","""message"""
"""<@UBAV02RJ8> has joined the channel""","""message"""
"""<@UBAL24C01> has joined the channel""","""message"""
"""<@UBC4QQS86> has joined the channel""","""message"""
"""<@UBAGV9RJL> has joined the channel""","""message"""
"""<@UBB7Z68F4> has joined the channel""","""message"""
"""<@UBB2FSVD2> has joined the channel""","""message"""
"""<@UBCDVUEF9> has joined the channel""","""message"""
"""<@UBANE33PS> has joined the channel""","""message"""
"""<@UBAPJ90SC> has joined the channel""","""message"""
"""<@UBB2E5BDX> has joined the channel""","""message"""
"""<@UBCQZGB39> has joined the channel""","""message"""
"""<@UBB3KJWMN> has joined the channel""","""message"""
"""<@UBD6LEHEK> has joined the channel""","""message"""
"""<@UBD8233C7> has joined the channel""","""message"""
"""<@UBC4KE8KV> has joined the channel""","""message"""
"""<@UBCDW2MEZ> has joined the channel""","""message"""
"""<@UBBPE4MJM> has joined the channel""","""message"""
"""<@UBDA6SGLW> has joined the channel""","""message"""
"""<@UBCCYME3U> has joined the channel""","""message"""
"""<@UBCN1S9SR> has joined the channel""","""message"""
"""<@UBCNG3P6Z> has joined the channel""","""message"""
"""<@UBC7ZJE1X> has joined the channel""","""message"""
"""<@UBCJRQM9A> has joined the channel""","""message"""
"""<@UBCSAGC02> has joined the channel""","""message"""
"""<@UBD3H2HD3> has joined the channel""","""message"""
"""<@UBCNZQ1RA> has joined the channel""","""message"""
"""<@UBD4KF0S1> has joined the channel""","""message"""
"""<@UBC9Q1B6C> has joined the channel""","""message"""
"""<@UBE7F2Y4F> has joined the channel""","""message"""
"""<@UBD4Z38KV> has joined the channel""","""message"""
"""<@UBCPDTHTK> has joined the channel""","""message"""
"""<@UBDA0JWJW> has joined the channel""","""message"""
"""<@UBDHJLN74> has joined the channel""","""message"""
"""<@UBDN00JR3> has joined the channel""","""message"""
"""<@UBDFH0FEX> has joined the channel""","""message"""
"""<@UBDNQ1293> has joined the channel""","""message"""
"""<@UBDCFHM6Y> has joined the channel""","""message"""
"""<@UBDM1TKEE> has joined the channel""","""message"""
"""<@UBDLXH0JF> has joined the channel""","""message"""
"""<@UBEM8THT8> has joined the channel""","""message"""
"""<@UBDML7XD1> has joined the channel""","""message"""
"""<@UBDJPELP6> has joined the channel""","""message"""
"""<@UBEUKPTU7> has joined the channel""","""message"""
"""<@UBDUS3XS6> has joined the channel""","""message"""
"""<@UBE4JEDSR> has joined the channel""","""message"""
"""<@UBE09BQAF> has joined the channel""","""message"""
"""<@UBE0P634K> has joined the channel""","""message"""
"""<@UBE47USFL> has joined the channel""","""message"""
"""<@UBF1T7M3Q> has joined the channel""","""message"""
"""<@UBDF9FC5N> has joined the channel""","""message"""
"""<@UBE2P554L> has joined the channel""","""message"""
"""<@UBDKXJJKA> has joined the channel""","""message"""
"""<@UBEPEJFGD> has joined the channel""","""message"""
"""<@UBEEWMMUL> has joined the channel""","""message"""
"""<@UBE3XUWAC> has joined the channel""","""message"""
"""<@UBEJ4QL5S> has joined the channel""","""message"""
"""<@UBERSH6TC> has joined the channel""","""message"""
"""<@UBEQ3EFLK> has joined the channel""","""message"""
"""<@UBETQPJJW> has joined the channel""","""message"""
"""<@UBEDD8X1P> has joined the channel""","""message"""
"""<@UBEPK10J0> has joined the channel""","""message"""
"""<@UBECDSPNC> has joined the channel""","""message"""
"""<@UBF4HCTGS> has joined the channel""","""message"""
"""<@UBEQ6R5HP> has joined the channel""","""message"""
"""<@UBF005UGZ> has joined the channel""","""message"""
"""<@UBF32L74Y> has joined the channel""","""message"""
"""<@UBF3FUD3J> has joined the channel""","""message"""
"""<@UBGT8CPJT> has joined the channel""","""message"""
"""<@UBF9038GY> has joined the channel""","""message"""
"""<@UBGT7429L> has joined the channel""","""message"""
"""<@UBG6AE35K> has joined the channel""","""message"""
"""<@UBG5SNV51> has joined the channel""","""message"""
"""<@UBHDHEX71> has joined the channel""","""message"""
"""<@UBGBPL074> has joined the channel""","""message"""
"""<@UBGAEK6G3> has joined the channel""","""message"""
"""<@UBFTT4VDF> has joined the channel""","""message"""
"""<@UBGA14BU4> has joined the channel""","""message"""
"""<@UBHL8M26A> has joined the channel""","""message"""
"""<@UBGU22HTP> has joined the channel""","""message"""
"""<@UBH1R91A9> has joined the channel""","""message"""
"""<@UBH3W2X7X> has joined the channel""","""message"""
"""<@UBGEY72GZ> has joined the channel""","""message"""
"""<@UBH5C6JFM> has joined the channel""","""message"""
"""<@UBHD77WRK> has joined the channel""","""message"""
"""<@UBH92B798> has joined the channel""","""message"""
"""<@UBGMP9BUG> has joined the channel""","""message"""
"""<@UBJHMEF7H> has joined the channel""","""message"""
"""<@UBGQQ1SHW> has joined the channel""","""message"""
"""<@UBHE5N4CB> has joined the channel""","""message"""
"""<@UBHJ0JV26> has joined the channel""","""message"""
"""<@UBGTGP8V6> has joined the channel""","""message"""
"""<@UBH6NJXCZ> has joined the channel""","""message"""
"""<@UBH74Q3B3> has joined the channel""","""message"""
"""<@UBHQ5HL7L> has joined the channel""","""message"""
"""<@UBH8N21PT> has joined the channel""","""message"""
"""<@UBHJMAW4C> has joined the channel""","""message"""
"""<@UBJNDFP8E> has joined the channel""","""message"""
"""<@UBJTCUV3R> has joined the channel""","""message"""
"""<@UBJ166STF> has joined the channel""","""message"""
"""<@UBJ8A3F2R> has joined the channel""","""message"""
"""<@UBK6C67RD> has joined the channel""","""message"""
"""<@UBJ2P73JP> has joined the channel""","""message"""
"""<@UBJL4P04D> has joined the channel""","""message"""
"""<@UBHSC0VB2> has joined the channel""","""message"""
"""<@UBJ0PPURW> has joined the channel""","""message"""
"""<@UBJ71G7SM> has joined the channel""","""message"""
"""<@UBJV0KL93> has joined the channel""","""message"""
"""<@UBJS6423C> has joined the channel""","""message"""
"""<@UBKURKF1D> has joined the channel""","""message"""
"""<@UBJ7SD4LQ> has joined the channel""","""message"""
"""<@UBJR26K3N> has joined the channel""","""message"""
"""<@UBL4PC407> has joined the channel""","""message"""
"""<@UBJHJM26L> has joined the channel""","""message"""
"""<@UBLAT05BR> has joined the channel""","""message"""
"""<@UBK4SBNCC> has joined the channel""","""message"""
"""<@UBJU9951P> has joined the channel""","""message"""
"""<@UBKF8JPSN> has joined the channel""","""message"""
"""<@UBKNRHJ21> has joined the channel""","""message"""
"""<@UBK3BBLEM> has joined the channel""","""message"""
"""<@UBL0936SZ> has joined the channel""","""message"""
"""<@UBKA7FYDP> has joined the channel""","""message"""
"""<@UBK7Z4MQQ> has joined the channel""","""message"""
"""<@UBK80RZ0Q> has joined the channel""","""message"""
"""<@UBKSELC9H> has joined the channel""","""message"""
"""<@UBM3LDL3Y> has joined the channel""","""message"""
"""<@UBKTEEP8T> has joined the channel""","""message"""
"""<@UBKC1G472> has joined the channel""","""message"""
"""<@UBM5JKXK9> has joined the channel""","""message"""
"""<@UBL9DTGTX> has joined the channel""","""message"""
"""<@UBL2XPB8U> has joined the channel""","""message"""
